ID,productName,price,processeur,freqProcesseur,mememoire,ecran,disqueDur,carteGraphique,desciption,linkToDetails,imgPath
198,PC Portable LENOVO ThinkPad Yoga 260 i7 8Go 512 SSD Win10,"4 119,000 DT",Intel Core i7,2.50 GHz Up To 3.10 GHz,8 Go,LED FULL HD,512 Go SSD,Graphique Intégrée,"Ecran 12.5"" Tactile LED Full HD (1920 x 1080) - Processeur: Intel® Core i7-6500U (2.5 GHz Up to 3.1 GHz, 4 Mo de mémoire Cache, Dual Core), Systéme d'exploitation: Windows 10, Mémoire RAM: 8Go - Disque Dur: 512Go SSD - Carte Graphique: Intel HD Graphics avec Wifi, Bluetooth, USB 3.0, HDMI, Mini-DisplayPort, Lecteur de carte SD et WebCam - Garantie 1 an...",https://www.mytek.tn/pc-portable/12976-pc-portable-lenovo-thinkpad-yoga-260-i7-8go-512-ssd-win10.html,https://d2j7t5u190oygv.cloudfront.net/img/p/4/8/9/3/3/48933-product_category.jpg
199,PC Portable LENOVO ThinkPad T480S i5 8è Gén 8Go 512SSD (20L8S3D100),"4 149,000 DT",Intel Core i5,1.6 GHz Up to 3.4 GHz,8 Go,FULL HD IPS,512 Go SSD,Graphique Intégrée,"Ecran 14"" Full HD IPS (1920 x 1080) - Processeur: Intel Core i5-82500U, 8éme génération (1.6 GHz Up to 3.4 GHz, 6 Mo de mémoire Cache, Quad-Core) - Systéme d'exploitation: Windows 10 Professionnel 64 bits - Mémoire RAM: 8 Go - Disque Dur: 512 Go SSD - Carte Graphique: Intel HD Graphics 620 - avec Wifi , Bluetooth , USB Type-C, USB 3.0, HDMI, Lecteur de...",https://www.mytek.tn/pc-portable/19597-pc-portable-lenovo-thinkpad-t480s-i5-8e-gen-8go-512ssd-20l8s3d100.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/2/3/9/6/62396-product_category.jpg
200,Pc portable HP EliteBook 850 G5 i7 8è Gén 8Go 256Go SSD (3JX19EA),"4 179,000 DT",Intel Core i7,"1.8 GHz, jusqu'à 4,0 GHz",8 Go,FULL HD,256 Go SSD,Graphique Intégrée,"Ecran: 15.6""FULL HD IPS anti-reflets à rétroéclairage LED (1920 x 1080 Pixels) - Processeur: Intel Core™ i7-8550U 8ème Génération (1.8 GHz, jusqu'à 4,0 GHz, 8 Mo de mémoire cache, Quad-Core) - Systéme d'exploitation: Windows 10 PRO - Mémoire RAM: 8 Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Intel HD Graphics avec USB 3.0, 1 HDMI, 1 RJ-45 -...",https://www.mytek.tn/pc-portable/20063-pc-portable-hp-elitebook-850-g5-i7-8e-gen-8go-256go-ssd-3jx19ea.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/3/3/2/3/63323-product_category.jpg
201,Pc Portable MSI GS63 7RE Stealth Pro 7é Gén 8Go 1To +128SSD,"4 199,000 DT",Intel Core i7,2.8 GHz up to 3.8 GHz,8 Go,FULL HD,1 To,Graphique Intégrée,"Ecran 15.6"" Full HD (1920 x 1080), Processeur: Intel® Core™ i7-700HQ(2.8 GHz up to 3.8 GHz, 8Mo de mémoire Cache), Systéme d'exploitation: FreeDos, Mémoire RAM: 8Go DDR4 , Disque Dur: 1 To + 128 Go SSD, Carte Graphique: GeForce® GTX 1050 Ti (GDDR5X 4 Go ) Wi-Fi AC et Bluetooth 4.1 , Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",https://www.mytek.tn/pc-portable/13334-pc-portable-msi-gs73-7re-stealth-pro-7e-gen-8go-1to-128ssd.html,https://d2j7t5u190oygv.cloudfront.net/img/p/4/9/5/6/4/49564-product_category.jpg
202,PC Portable HP EliteBook Folio 1030 G2 i5 7è Gén 8Go 256Go - Z2W63EA,"4 215,000 DT",Intel Core i5,"2,5 GHz jusqu'à 3,1 GHz",8 Go,FULL HD,256 Go,Graphique Intégrée,"Ecran: 13.3"" Tactile FHD IPS WLED (1920 x 1080 Pixels) - Processeur: Intel Core™ i5-7200U (2,5 GHz, jusqu'à 3.1 GHz, 3 Mo de mémoire cache, 2 cœurs) - Systéme d'exploitation: Windows 10 PRO 64 Bits - Mémoire RAM: 8 Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Carte graphique Intel® HD 620 avec wifi, Bluetooth 4.2 - Poids: 1.28 Kg - Garantie: 3 ans",https://www.mytek.tn/pc-portable/14860-pc-portable-hp-elitebook-folio-1030-g2-i5-7e-gen-8go-256go-z2w63ea.html,https://d2j7t5u190oygv.cloudfront.net/img/p/5/2/2/2/1/52221-product_category.jpg
203,PC Portable Tactile HP EliteBook 1040 G3 i7 6è Gén 8Go 256Go - Z2U99EA,"4 245,000 DT",Intel Core i7,"2,5 GHz jusqu'à 3,1 GHz",8 Go,LED FULL HD,256 Go,Graphique Intégrée,"Ecran: 14"" plat tactile FHD, rétroéclairage LED (1920 x 1080 Pixels) - Processeur: Intel Core™ i7-6500U (2,5 GHz, jusqu'à 3.1 GHz, 4 Mo de mémoire cache, 2 cœurs) - Systéme d'exploitation: Windows 10 PRO 64 Bits - Mémoire RAM: 8 Go DDR4 - Disque Dur: 256 Go HDD - Carte Graphique: Carte graphique Intel® HD 520 avec 2 ports USB 3.0 pour le chargement, 1...",https://www.mytek.tn/pc-portable/14808-pc-portable-tactile-hp-elitebook-1040-g3-i7-6e-gen-8go-256go-z2u99ea.html,https://d2j7t5u190oygv.cloudfront.net/img/p/5/2/0/9/9/52099-product_category.jpg
204,"Apple MacBook Air 13"" i5 8Go 256Go SSD - MQD42FN/A","4 289,000 DT",Intel Core i5,,8 Go,LED HD,256 Go SSD,Graphique Intégrée,"Ecran 13.3"" rétro-éclairé LED (1440 x 900 pixels), Processeur Intel Core i5 (1.8 GHz, 3 Mo de Mémoire cache, Dual-Core), Systéme d'exploitation Mac OS X 10.12 Sierra, Mémoire RAM 8Go DDR3 1600 MHz, Disque Dur: 256 Go SSD, Carte Graphique Intel HD Graphics 6000, , USB 4.0, Wifi, Bluetooth 4.0, Clavier rétro-éclairé AZERTY, WebCam HD 720p , Autonomie...",https://www.mytek.tn/mac/13276-apple-macbook-air-13-i5-8go-256go-ssd-mqd42fna.html,https://d2j7t5u190oygv.cloudfront.net/img/p/4/9/4/7/1/49471-product_category.jpg
205,"PC Portable LENOVO ThinkPad Yoga 370 i7 7é Gén 8Go 256 SSD ","4 299,000 DT",Intel Core i7,2.7 GHz Up to 3.5 GHz,8 Go,IPS Full HD,256 Go SSD,Graphique Intégrée,"Ecran 13.3"" IPS Full HD Tactile (1920 x 1080) - Processeur: Intel® Core i7-7500U (2.7 GHz Up to 3.5 GHz, 4 Mo de mémoire Cache, Dual Core) - Systéme d'exploitation: Windows 10 Pro - Mémoire RAM: 8Go - Disque Dur: 256 Go SSD - Carte Graphique: Intel HD Graphics avec Wifi, Bluetooth, USB 3.0, HDMI, WebCam - Garantie: 1 an Retrait en Magasin ou Livraison...",https://www.mytek.tn/pc-portable/15480-pc-portable-lenovo-thinkpad-yoga-370-i7-7e-gen-8go-256-ssd-.html,https://d2j7t5u190oygv.cloudfront.net/img/p/5/3/5/9/9/53599-product_category.jpg
206,Pc Portable LENOVO ThinkPad T480S i7 8è Gén 8Go 512 SSD (20L8S01400),"4 499,000 DT",Intel Core i7,1.8 GHz Up to 4.0 GHz,8 Go,FULL HD IPS,512 Go SSD,Graphique Intégrée,"Ecran 14"" Full HD IPS (1920 x 1080) - Processeur: Intel Core i7-85500U, 8éme génération (1.8 GHz Up to 4.0 GHz, 8 Mo de mémoire Cache, Quad-Core) - Systéme d'exploitation: Windows 10 Professionnel 64 bits - Mémoire RAM: 8 Go - Disque Dur: 512 Go SSD - Carte Graphique: Intel HD Graphics - Wifi - Bluetooth - avec USB Type-C, USB 3.0, HDMI, Lecteur de Carte...",https://www.mytek.tn/pc-portable/17308-pc-portable-lenovo-thinkpad-t480s-i7-8e-gen-8go-512-ssd-20l8s01400.html,https://d2j7t5u190oygv.cloudfront.net/img/p/5/7/6/7/6/57676-product_category.jpg
207,PC Portable LENOVO ThinkPad T480S i7 8è Gén 8Go 512 Go SSD ( 20L70012FE ),"4 499,000 DT",Intel Core i7,1.8 GHz Up to 4.0 GHz,8 Go,Full HD IPS,512 Go SSD,Graphique Intégrée,"Ecran 14"" Full HD IPS (1920 x 1080) - Processeur: Intel Core i7-85500U, 8éme génération (1.8 GHz Up to 4.0 GHz, 8 Mo de mémoire Cache, Quad-Core) - Systéme d'exploitation: Windows 10 Professionnel 64 bits - Mémoire RAM: 8 Go - Disque Dur: 512 Go SSD - Carte Graphique: Intel HD Graphics - Wifi - Bluetooth - avec USB Type-C, USB 3.0, HDMI, Lecteur de Carte...",https://www.mytek.tn/pc-portable/15835-pc-portable-lenovo-thinkpad-t480s-i7-8e-gen-8go-512-go-ssd-20l70012fe-.html,https://d2j7t5u190oygv.cloudfront.net/img/p/5/4/1/6/1/54161-product_category.jpg
208,Pc Portable MSI GS73 7RE Stealth Pro 7é Gén 8Go 1To +128SSD,"4 499,000 DT",Intel Core i7,2.8 GHz up to 3.8 GHz,8 Go,FULL HD,1 To,Nvidia GeForce,"Ecran 17.3"" Full HD (1920 x 1080), Processeur: Intel® Core™ i7-700HQ(2.8 GHz up to 3.8 GHz, 6Mo de mémoire Cache), Systéme d'exploitation: FreeDos, Mémoire RAM: 8Go DDR4 , Disque Dur: 1 To+128 Go SSD, Carte Graphique :GeForce® GTX 1050 Ti (GDDR5X 4 Go ) Wi-Fi AC et Bluetooth 4.1 , Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",https://www.mytek.tn/pc-portable/13323-pc-portable-msi-gs73-7re-stealth-pro-7e-gen-8go-1to-128ssd.html,https://d2j7t5u190oygv.cloudfront.net/img/p/4/9/5/6/0/49560-product_category.jpg
209,"PC Portable DELL XPS 13 9360 i7 8è Gén 8Go 256Go SSD (XPS9360I7) ","4 549,000 DT",Intel Core i7,"1,80 GHz jusqu'à 4,00 GHz",8 Go,FULL HD,256 Go SSD,Graphique Intégrée,"Ecran 13.3"" FULL HD - Processeur: Intel Core i7-8550U 8 ème génération (1,80 GHz jusqu'à 4,00 GHz, 8Mo de mémoire Cache, Quad-Core) - Systéme d'exploitation: Windows 10 Home - Mémoire RAM : 8Go LPDDR3 - Disque Dur : 256Go SSD - Carte graphique: Intel UHD Graphics , avec Thunderbolt, DisplayPort, USB 3.1 Type-C, 1 x lecteur de carte, Wifi et Bluetooth -...",https://www.mytek.tn/pc-portable/20162-pc-portable-dell-xps-13-9360-i7-8e-gen-8go-256go-ssd-xps9360i7-.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/3/5/7/3/63573-product_category.jpg
210,Pc Portable HP Spectre x360 -13-ae010nf i7 8è Ge 8Go 256Go SSD (2QH13EA),"4 569,000 DT",Intel Core i7,"1,8 GHz, up to 4,0 GHz",8 Go,FHD IPS,256 Go SSD,Graphique Intégrée,"Ecran 13.3"" Full HD IPS Tactile (1920 x 1080) - Processeur: Intel® Core™ i7-8550U, 8éme Génération(1,8 GHz, up to 4,0 GHz, 8 Mo de mémoire cache, 4 cœurs) - Systéme d'exploitation: Windows 10 Famille 64 - Mémoire RAM: 8 Go SDRAM LPDDR3 - Disque Dur: 256 Go SSD - Carte Graphique: Intel® UHD 620 avec WiFi, Ethernet, Bluetooth - Couleur: Argent - Garantie:...",https://www.mytek.tn/pc-portable/15407-pc-portable-hp-spectre-x360-13-ae010nf-i7-8e-ge-8go-256go-ssd-2qh13ea.html,https://d2j7t5u190oygv.cloudfront.net/img/p/5/3/4/5/4/53454-product_category.jpg
211,Pc Portable HP OMEN 17-an100nk i7 8è Gén 16Go 2To + 8Go NAND (4DE24EA),"4 719,000 DT",Intel Core i7,"2,2 GHz up to 4.1 Ghz",16 Go,FULL HD,2 To + 8 Go NAND,Nvidia GeForce,"Ecran 17.3'' FHD IPS - Processeur: Intel Core i7-8750H, 8ème génération (2,2 GHz up to 4.1 Ghz, 9Mo de mémoire cache, Hexa-Core) - Systéme d'exploitaton: Windows 10 Home - Mémoire RAM: 16 Go SDRAM DDR4-2666 - Disque Dur: 2 To + 8 Go NAND - Carte Graphique: NVIDIA GeForce GTX 1050 (4 Go de mémoire GDDR5 dédiée) avec Wifi - Bluetooth - Couleur: Noir -...",https://www.mytek.tn/pc-gamer-/20901-pc-portable-hp-omen-17-an100nk-i7-8e-gen-16go-2to-8go-nand-4de24ea.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/5/0/8/0/65080-product_category.jpg
212,Pc Portable HP Spectre 13-AF000NF i5 8è Gén 8Go 256Go (2PF91EA),"4 779,000 DT",Intel Core i5,"1,6 GHz, jusqu'à 3,4 GHz",8 Go,HD,256 Go SSD,Graphique Intégrée,"Ecran 13.3"" HD Tactile (1920 x 1080) - Processeur Intel® Core™ i5-8250U, 8éme Génération (1.6 GHz, up to 3.4 GHz, 6 Mo de mémoire cache, 4 cœurs) - Systéme d'exploitation: Windows 10 Home - Mémoire RAM: 8 Go SDRAM LPDDR3-2133 - Disque Dur: 256 Go SSD - Carte Graphique: Intel® HD avec WiFi, Ethernet, Bluetooth - Garantie: 1 an Retrait en Magasin ou...",https://www.mytek.tn/pc-portable/17070-pc-portable-hp-spectre-13-af000nf-i5-8e-gen-8go-256go-2pf91ea.html,https://d2j7t5u190oygv.cloudfront.net/img/p/5/6/8/0/8/56808-product_category.jpg
213,PC Portable DELL Latitude 7490 i5 8è Gén 8Go 256Go (7490-I5),"4 799,000 DT",,"1,60 GHz Up To 3.40 GHz",8 Go,FULL HD,256 Go SSD,Graphique Intégrée,"Ecran 14.0"" Full HD (1920 x 1080 px) - Processeur: Intel Core i5-8250U 8ème Génération, (1,60 GHz Up To 3.40 GHz, 6 Mo de mémoire cache, Quad-Core)- Syséme d'exploitation: Linux (Ubuntu) - Mémoire RAM: 8 Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UHD 620 avec USB, HDMI, RJ45 et Lecteur de Cartes - Garantie: 3 ans Retrait en Magasin ou...",https://www.mytek.tn/pc-portable/18676-pc-portable-dell-latitude-7490-i5-8e-gen-8go-256go-7490-i5.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/0/6/0/5/60605-product_category.jpg
214,Pc Portable LENOVO ThinkPad X280 i7 8é Gén 8Go 512 Go SSD (20KF0004FE),"4 859,000 DT",Intel Core i7,"(1.8 GHz, up to 4.0 GHz",8 Go,HD,512 Go SSD,Graphique Intégrée,"Ecran: 12.5"" HD - Résolution (1366 x 768) - Processeur: Intel Core i7-8550U 8éme Génération (1.8 GHz, up to 4.0 GHz, 8Mo de mémoire cache, Quad-Core) - Systéme d'exploitation: Windows 10 Pro - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512Go SSD - Carte graphique: Intel HD Graphics avec Wifi, Bluetooth - lecteur d'empreintes digitales - Garantie: 3 ans Retrait...",https://www.mytek.tn/pc-portable/20850-pc-portable-lenovo-thinkpad-x280-i7-8e-gen-8go-512-go-ssd-20kf0004fe.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/4/9/7/4/64974-product_category.jpg
215,Pc Portable ASUS ZenBook UX480FD I7 8é Gén 8Go 512 Go SSD - Bleu,"4 989,000 DT",Intel Core i7,1.8 GHz Up to 4.6 GHz,8 Go,FULL HD,512 Go SSD,Nvidia GeForce,"Ecran 14'' FULL HD (1920 x 1080 px) - Processeur: Intel® Core™ I7-8565U 8éme Génération ( 1.8 GHz Up to 4.6 GHz, 8Mo Mémoire cache, Quad-Core) - Systéme d'exploitation: Windows 10 - Mémoire RAM: 8Go - Disque Dur: 512 Go SSD - Carte Graphique: NVIDIA GeForce GTX 1050 ( 4Go de mémoire dédiée) avec wifi - BlueTooth - Couleur: Bleu - Garantie 2 ans Retrait en...",https://www.mytek.tn/pc-portable/20947-pc-portable-asus-zenbook-ux480fd-i7-8e-gen-8go-512-go-ssd-bleu.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/5/1/5/1/65151-product_category.jpg
216,Pc Portable HP Spectre x360 -13-AF000NK i7 8è Gén 8Go 512Go (2PN47EA),"5 389,000 DT",Intel Core i7,"1.8 GHz, up to 4.0 GHz",8 Go,HD,512 Go SSD,Graphique Intégrée,"Ecran 13.3"" HD Tactile (1920 x 1080) - Processeur: Intel® Core™ i7-8550U, 8éme Génération (1.8 GHz, up to 4.0 GHz, 8 Mo de mémoire cache, 4 cœurs) - Systéme d'exploitation: Windows 10 Famille 64 - Mémoire RAM: 8 Go SDRAM LPDDR3-2133 - Disque Dur: 512 Go SSD - Carte Graphique: Intel® HD Graphics avec WiFi, Ethernet, Bluetooth - Garantie: 1 an",https://www.mytek.tn/pc-portable/15820-pc-portable-hp-spectre-x360-13-af000nk-i7-8e-gen-8go-512go-2pn47ea.html,https://d2j7t5u190oygv.cloudfront.net/img/p/5/4/1/3/5/54135-product_category.jpg
217,Pc Portable LENOVO LEGION Y520 I5 7é Gén 4Go 2To (80WK01E3FG),"1 999,000 DT",Intel Core i5,"2,50 GHz Up to 3.50 GHz",8 Go,Full HD IPS,2 To,Nvidia GeForce,"Ecran 15.6"" IPS Full HD (1920 x 1080) - Processeur: Intel Core i5-7300HQ 7ème génération (2,50 GHz Up to 3.50 GHz, 6 Mo de mémoire Cache) - Systéme d'exploitation: FreeDos - Mémoire RAM: 8Go DDR4 - Disque Dur: 2To - Carte graphique: Nvidea Geforce GTX 1050, (4 Go DDR5 de mémoire dédiée) avec Wifi, Bluetooth, Webcam - Garantie 2 ans Retrait en Magasin ou...",https://www.mytek.tn/pc-gamer-/17585-pc-portable-lenovo-legion-y520-i5-7e-gen-4go-2to-80wk01e3fg.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/3/7/0/3/63703-product_category.jpg
218,Pc Portable HP OMEN 15-ce011nk i5 7è Gén 8Go 1To (3YD35EA),"2 075,000 DT",Intel Core i5,"2,5 GHz up to 3.5 Ghz",8 Go,FULL HD,1 To,Nvidia GeForce,"Ecran 15.6'' FHD IPS - Processeur: Intel Core i5-7300HQ 7ème Génération (2,5 GHz up to 3.5 Ghz, 6Mo de mémoire cache, Quad-Core) - Systéme d'exploitaton: FreeDos - Mémoire RAM: 8 Go DDR4 - Disque Dur: 1 To, SATA 7200 tr/min - Carte Graphique: NVIDIA GeForce GTX 1050, (2 Go de mémoire GDDR5 dédiée) avec Wifi - Bluetooth - Couleur: Noir - Garantie 1 an...",https://www.mytek.tn/pc-gamer-/19340-pc-portable-hp-omen-15-ce011nk-i5-7e-gen-8go-1to-3yd35ea.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/1/9/5/0/61950-product_category.jpg
219,Pc Portable HP OMEN 15-ce011nk i5 7è Gén 12Go 1To (3YD35EA),"2 225,000 DT",Intel Core i5,"2,5 GHz up to 3.5 Ghz",12 Go,FULL HD,1 To,Nvidia GeForce,"Ecran 15.6'' FHD IPS - Processeur: Intel Core i5-7300HQ 7ème Génération (2,5 GHz up to 3.5 Ghz, 6Mo de mémoire cache, Quad-Core) - Systéme d'exploitaton: FreeDos - Mémoire RAM: 12 Go DDR4 - Disque Dur: 1 To, SATA 7200 tr/min - Carte Graphique: NVIDIA GeForce GTX 1050, (2 Go de mémoire GDDR5 dédiée) avec Wifi - Bluetooth - Couleur: Noir - Garantie 1 an...",https://www.mytek.tn/pc-gamer-/20069-pc-portable-hp-omen-15-ce011nk-i5-7e-gen-12go-1to-3yd35ea.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/3/3/3/0/63330-product_category.jpg
220,Pc Portable ASUS TUF Gaming FX504GD i5 8é Gén 8Go 1To + 8Go SSHD Noir,"2 319,000 DT",Intel Core i5,2.3 Ghz up to 4.0 Ghz,8 Go,FULL HD,1 To,Nvidia GeForce,"Ecran 15,6"" Full HD (1920 x1080 px) - Processeur: Intel® Core™ i5-8300HQ 8éme Génération, (2.3 Ghz up to 4.0 Ghz, 8 Mo de mémoire cache, Quad-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8Go DDR4 - Disque Dur: 1 To + 8 Go SSHD - Carte Graphique: NVIDIA® GeForce® GTX 1050 (4Go GDDR5 de mémoire dédiée ) avec WiFi, Ethernet, Bluetooth - Clavier...",https://www.mytek.tn/pc-gamer-/19229-pc-portable-asus-tuf-fx504gd-i5-8e-gen-8go-1to8-go-sshd-noir.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/1/7/1/7/61717-product_category.jpg
221,Pc Portable HP OMEN 15-ce009nk i7 7é Gén 8Go 1To,"2 459,000 DT",Intel Core i7,"2,8 GHz, up to 3,8 GHz",8 Go,FULL HD,1 To,Nvidia GeForce,"Ecran 15,6"" FHD IPS - Processeur: Intel® Core™ i7-7700HQ, 7éme Génération (2,8 GHz, up to 3,8 GHz - 6 Mo de mémoire cache, 4 cœurs) - Systéme d'exploitation: Windows 10 Famille 64 - Mémoire RAM: 8 Go SDRAM DDR4-2400 - Disque Dur: 1 To, 7200 tr/min - Carte Graphique: NVIDIA® GeForce® GTX 1050 (4 Go de mémoire GDDR5 dédiée) - Wifi - Bluetooth - 1x USB 3.1...",https://www.mytek.tn/pc-gamer-tunisie/14794-pc-portable-hp-omen-15-ce009nk-i7-7e-gen-8go-1to.html,https://d2j7t5u190oygv.cloudfront.net/img/p/5/2/0/7/5/52075-product_category.jpg
222,Pc Portable DELL i5 8è Gén 8Go 1To + 128SSD - Blanc (3579G3I5),"2 499,000 DT",Intel Core i5,2.3 GHz up to 4.0 GHz,8 Go,FULL HD,1 To,Nvidia GeForce,"Ecran 15.6"" FULL HD - Processeur: Intel Core i5-8300H 8ème Génération (2.3 GHz up to 4.0 GHz, 8 Mo de mémoire cache, Quad-Core) - Systéme d'exploitation: Linux (Ubuntu) - Mémoire RAM: 8 Go DDR4 - Disque dur: 1 To HDD + 128Go SSD - Carte graphique NVIDIA GeForce GTX 1050 avec (4 Go de mémoire dédiée GDDR5) avec Wi-Fi et Bluetooth - Couleur: Blanc -...",https://www.mytek.tn/pc-gamer-/20655-pc-portable-dell-i5-8e-gen-8go-1to-128ssd-blanc-3579g3i5.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/4/5/6/8/64568-product_category.jpg
223,Pc Portable DELL i5 8è Gén 8Go 1To + 128SSD - Bleu (3579G3I5),"2 499,000 DT",Intel Core i5,2.3 GHz up to 4.0 GHz,8 Go,FULL HD,1 To,Nvidia GeForce,"Ecran 15.6"" FULL HD - Processeur: Intel Core i5-8300H 8ème Génération (2.3 GHz up to 4.0 GHz, 8 Mo de mémoire cache, Quad-Core) - Systéme d'exploitation: Linux (Ubuntu) - Mémoire RAM: 8 Go DDR4 - Disque dur: 1 To HDD + 128Go SSD - Carte graphique NVIDIA GeForce GTX 1050 avec (4 Go de mémoire dédiée GDDR5) avec Wi-Fi et Bluetooth - Couleur: Bleu -...",https://www.mytek.tn/pc-gamer-/20646-pc-portable-dell-i5-8e-gen-8go-1to-128ssd-noir-3579g3i5.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/4/5/5/8/64558-product_category.jpg
224,Pc Portable DELL i5 8è Gén 8Go 1To + 128SSD - Noir (3579G3I5),"2 499,000 DT",Intel Core i5,2.3 GHz up to 4.0 GHz,8 Go,FULL HD,1 To,Nvidia GeForce,"Ecran 15.6"" FULL HD - Processeur: Intel Core i5-8300H 8ème Génération (2.3 GHz up to 4.0 GHz, 8 Mo de mémoire cache, Quad-Core) - Systéme d'exploitation: Linux (Ubuntu) - Mémoire RAM: 8 Go DDR4 - Disque dur: 1 To HDD + 128Go SSD - Carte graphique NVIDIA GeForce GTX 1050 avec (4 Go de mémoire dédiée GDDR5) avec Wi-Fi et Bluetooth - Couleur: Noir -...",https://www.mytek.tn/pc-gamer-/20653-pc-portable-dell-i5-8e-gen-8go-1to-128ssd-noir-3579g3i5.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/4/5/6/5/64565-product_category.jpg
225,Pc Portable HP OMEN 15-ce016nk i7 7è Gén 12Go 1To (3CD15EA),"2 599,000 DT",Intel Core i7,"2,8 GHz up to 3.8 Ghz",12 Go,FULL HD,1 To,Nvidia GeForce,"Ecran 15.6'' FHD IPS ( 1920 x 1080 ) - Processeur: Intel Core i7-7700HQ, 7éme Génération (2,8 GHz up to 3.8 Ghz, 6Mo de mémoire cache, Quad-Core) - Systéme d'exploitaton: Free Dos - Mémoire RAM: 12 Go DDR4 - Disque Dur: 1 To, SATA 7200 tr/min - Carte Graphique: NVIDIA GeForce GTX 1050 (4 Go de mémoire GDDR5 dédiée) avec Wifi, Bluetooth - Garantie: 1 an...",https://www.mytek.tn/pc-gamer-/20425-pc-portable-hp-omen-15-ce016nk-i7-7e-gen-12go-1to-3cd15ea.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/4/1/4/2/64142-product_category.jpg
226,Pc Portable MSI GF638RC-237XFR i5 8é Gén 8Go 1To,"2 599,000 DT",Intel Core i5,2.3 GHz up to 4.0 GHz Turbo,8 Go,FULL HD,1 To,Nvidia GeForce,"Ecran 15.6"" FULL HD (1920 x 1080 pixels) - Processeur: Intel Core i5-8300H 8ème Génération (2.3 GHz up to 4.0 GHz Turbo, 8 Mo de mémoire cache, Quad-Core) - Systéme d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4 - Disque dur: 1To - Carte graphique NVIDIA GeForce GTX 1050 avec (4 Go de mémoire dédiée GDDR5) avec Wi-Fi et Bluetooth - Garantie: 2 ans...",https://www.mytek.tn/pc-gamer-/20384-pc-portable-msi-gf638rc-237xfr-i5-8e-gen-8go-1to.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/4/0/3/0/64030-product_category.jpg
227,Pc Portable HP OMEN 15-ce001nk i5 7è Gén 12Go 1To (1VQ20EA),"2 789,000 DT",Intel Core i5,"2,5 GHz up to 3.5 Ghz",12 Go,FULL HD,1 To,Nvidia GeForce,"Ecran 15.6'' FHD IPS - Processeur: Intel Core i5-7300HQ, (2,5 GHz up to 3.5 Ghz, 6Mo de mémoire cache) - Systéme d'exploitaton: Windows 10 - Mémoire RAM: 12 Go DDR4 - Disque Dur: 1 To, SATA 7200 tr/min - Carte Graphique: NVIDIA GeForce GTX 1050, (2 Go de mémoire GDDR5 dédiée) avec Wifi - Bluetooth - Couleur: Noir - Garantie 1 an Retrait en Magasin ou...",https://www.mytek.tn/pc-portable/13826-pc-portable-hp-omen-15-ce001nk-i5-7e-gen-12go-1to-1vq20ea.html,https://d2j7t5u190oygv.cloudfront.net/img/p/5/0/3/4/7/50347-product_category.jpg
228,Pc Portable Gamer DELL i7 8è Gén 8Go 1To + 128SSD - Bleu (3579G3I7),"2 799,000 DT",Intel Core i7,2.2 GHz up to 4.10 GHz,8 Go,FULL HD,1 To,Nvidia GeForce,"Ecran 15.6"" FULL HD - Processeur: Intel Core i7-8750H 8ème Génération (2.2 GHz up to 4.10 GHz, 9 Mo de mémoire cache, Hexa-Core) - Systéme d'exploitation: Linux (Ubuntu) - Mémoire RAM: 8 Go DDR4 - Disque dur: 1 To HDD + 128Go SSD - Carte graphique NVIDIA GeForce GTX 1050 avec (4 Go de mémoire dédiée GDDR5) avec Wi-Fi et Bluetooth - Couleur: Bleu -...",https://www.mytek.tn/pc-gamer-/20652-pc-portable-gamer-dell-i7-8e-gen-8go-1to-128ssd-bleu-3579g3i7.html,https://d2j7t5u190oygv.cloudfront.net/img/p/6/4/5/6/6/64566-product_category.jpg
